SECTOR_POLYGON	SECTOR_ID	CITY
[[-46.685256, -23.638216], [-46.685304, -23.638113], [-46.685372, -23.638002], [-46.685553, -23.637687], [-46.685633, -23.637542], [-46.686375, -23.636198], [-46.686535, -23.635896], [-46.686556, -23.635839], [-46.686546, -23.635664], [-46.686497, -23.635051], [-46.68647, -23.635023], [-46.686387, -23.634946], [-46.686077, -23.634653], [-46.68706, -23.633818], [-46.687372, -23.634222], [-46.68746, -23.634221], [-46.687498, -23.634257], [-46.687658, -23.634421], [-46.687736, -23.634516], [-46.687755, -23.634557], [-46.687819, -23.634718], [-46.687849, -23.6348], [-46.687941, -23.635015], [-46.688251, -23.635619], [-46.688398, -23.635896], [-46.688481, -23.636064], [-46.688544, -23.636194], [-46.688573, -23.636262], [-46.688637, -23.636446], [-46.688646, -23.636511], [-46.68864, -23.636573], [-46.688603, -23.636728], [-46.68852, -23.637037], [-46.688436, -23.637339], [-46.688307, -23.63781], [-46.688201, -23.638192], [-46.688115, -23.63851], [-46.687998, -23.638937], [-46.687956, -23.639086], [-46.687746, -23.639681], [-46.687742, -23.639701], [-46.68773, -23.639808], [-46.687713, -23.639936], [-46.687787, -23.640014], [-46.687873, -23.640348], [-46.6879, -23.640549], [-46.687932, -23.640587], [-46.687978, -23.640644], [-46.688121, -23.6408], [-46.688405, -23.641104], [-46.688556, -23.641266], [-46.688732, -23.641455], [-46.688804, -23.641588], [-46.6889, -23.641827], [-46.688993, -23.64213], [-46.688994, -23.642268], [-46.688881, -23.642166], [-46.688659, -23.641932], [-46.688569, -23.641852], [-46.68831, -23.641636], [-46.688141, -23.641522], [-46.687981, -23.641468], [-46.6879, -23.641456], [-46.687824, -23.64145], [-46.68766, -23.641445], [-46.687424, -23.641444], [-46.687028, -23.641449], [-46.686877, -23.641437], [-46.686809, -23.641415], [-46.68673, -23.64138], [-46.686604, -23.641315], [-46.68651, -23.641244], [-46.686438, -23.641189], [-46.686398, -23.64114], [-46.68638, -23.641104], [-46.686331, -23.641022], [-46.686271, -23.640884], [-46.68623, -23.640788], [-46.686145, -23.640559], [-46.686062, -23.640304], [-46.685958, -23.639987], [-46.68587, -23.639759], [-46.685803, -23.639646], [-46.685762, -23.639587], [-46.685721, -23.639557], [-46.685744, -23.639491], [-46.685801, -23.639304], [-46.685865, -23.639072], [-46.685873, -23.639034], [-46.685873, -23.63898], [-46.685868, -23.638937], [-46.685847, -23.638892], [-46.685655, -23.638709], [-46.685374, -23.638444], [-46.685273, -23.638352], [-46.685253, -23.638326], [-46.685249, -23.638297], [-46.685247, -23.638258]]	355030871000104	SANTO-AMARO
[[-46.690576, -23.642083], [-46.691724, -23.641418], [-46.692838, -23.640753], [-46.693818, -23.642167], [-46.694805, -23.643577], [-46.695243, -23.644205], [-46.695791, -23.644989], [-46.694666, -23.645656], [-46.693533, -23.646319], [-46.692562, -23.644905], [-46.691575, -23.643495], [-46.69084, -23.643923], [-46.690493, -23.64412], [-46.690437, -23.644155], [-46.690343, -23.644017], [-46.690209, -23.643765], [-46.690141, -23.643552], [-46.690133, -23.643333], [-46.690153, -23.643059], [-46.69014, -23.642754], [-46.690048, -23.642389]]	355030871000123	SANTO-AMARO
[[-46.716287, -23.655346], [-46.71633, -23.655302], [-46.716453, -23.655164], [-46.716506, -23.655009], [-46.717656, -23.655294], [-46.718329, -23.655566], [-46.7188, -23.655824], [-46.719709, -23.656583], [-46.719345, -23.656952], [-46.719124, -23.657143], [-46.718566, -23.657562], [-46.71506, -23.659855], [-46.714101, -23.659171], [-46.713377, -23.658602], [-46.713695, -23.658237], [-46.714019, -23.657879], [-46.714395, -23.657461], [-46.714771, -23.657044], [-46.715054, -23.656729], [-46.715147, -23.656624], [-46.715513, -23.656207], [-46.71589, -23.655787]]	355030871000085	SANTO-AMARO
[[-46.713384, -23.652898], [-46.714873, -23.653107], [-46.715375, -23.653176], [-46.715859, -23.653238], [-46.716881, -23.653387], [-46.716552, -23.654802], [-46.716506, -23.655009], [-46.716337, -23.654936], [-46.715401, -23.65482], [-46.714954, -23.654743], [-46.713748, -23.654575], [-46.713405, -23.654494], [-46.713184, -23.654496], [-46.712649, -23.654513], [-46.712391, -23.654484], [-46.710484, -23.654252], [-46.710024, -23.65422], [-46.708953, -23.654163], [-46.708609, -23.654106], [-46.708337, -23.65403], [-46.708149, -23.653997], [-46.708164, -23.653952], [-46.708393, -23.653226], [-46.708686, -23.652243], [-46.710908, -23.652549], [-46.71305, -23.65285]]	355030871000063	SANTO-AMARO
[[-46.695009, -23.628648], [-46.695264, -23.629009], [-46.695576, -23.628227], [-46.695851, -23.62753], [-46.696118, -23.626856], [-46.696371, -23.626216], [-46.696592, -23.625654], [-46.696606, -23.625533], [-46.696693, -23.62494], [-46.696726, -23.6247], [-46.69676, -23.62475], [-46.697061, -23.625166], [-46.697276, -23.625387], [-46.697703, -23.625731], [-46.697965, -23.625962], [-46.699144, -23.627021], [-46.699381, -23.627234], [-46.698995, -23.627582], [-46.698695, -23.627848], [-46.698375, -23.628174], [-46.698314, -23.628249], [-46.698091, -23.628547], [-46.697743, -23.629182], [-46.697534, -23.629587], [-46.697331, -23.629999], [-46.697233, -23.630193], [-46.696423, -23.630671], [-46.695803, -23.631038], [-46.695468, -23.631238], [-46.695157, -23.630799], [-46.694913, -23.630433], [-46.694655, -23.630064], [-46.694488, -23.629818], [-46.694065, -23.629214], [-46.697058, -23.627099], [-46.696372, -23.626901], [-46.696199, -23.627399], [-46.696889, -23.627583], [-46.697058, -23.627099]]	355030871000046	SANTO-AMARO
[[-46.694463, -23.637813], [-46.695241, -23.63734], [-46.696044, -23.636874], [-46.696096, -23.636827], [-46.696143, -23.636895], [-46.696339, -23.637279], [-46.696554, -23.637579], [-46.696968, -23.63822], [-46.697448, -23.639031], [-46.69771, -23.639442], [-46.697909, -23.639755], [-46.698112, -23.640098], [-46.698452, -23.640645], [-46.698784, -23.641184], [-46.699088, -23.641694], [-46.699385, -23.642143], [-46.699719, -23.642628], [-46.699633, -23.642654], [-46.699493, -23.64273], [-46.69913, -23.642948], [-46.699287, -23.643167], [-46.699604, -23.643625], [-46.70015, -23.644408], [-46.699572, -23.644753], [-46.699018, -23.645084], [-46.698457, -23.644289], [-46.697997, -23.643637], [-46.697244, -23.642541], [-46.697044, -23.642261], [-46.698107, -23.641623], [-46.696884, -23.640346], [-46.695677, -23.639077]]	355030871000122	SANTO-AMARO
[[-46.680001, -23.652013], [-46.680142, -23.651921], [-46.680293, -23.651761], [-46.680435, -23.651521], [-46.680438, -23.651479], [-46.680455, -23.651293], [-46.680436, -23.651108], [-46.680354, -23.650835], [-46.680587, -23.651018], [-46.680676, -23.651111], [-46.680787, -23.651286], [-46.680876, -23.651482], [-46.68105, -23.651892], [-46.681237, -23.652273], [-46.680857, -23.65262], [-46.680788, -23.652692], [-46.68066, -23.652726], [-46.680417, -23.652814], [-46.680164, -23.652865], [-46.679993, -23.652854], [-46.679656, -23.652769], [-46.679525, -23.652711], [-46.679053, -23.652149], [-46.678059, -23.650925], [-46.677119, -23.649785], [-46.676779, -23.649375], [-46.676482, -23.649019], [-46.676056, -23.648501], [-46.675729, -23.648089], [-46.674901, -23.647091], [-46.674663, -23.646797], [-46.674695, -23.646774], [-46.675758, -23.646036], [-46.675837, -23.645976], [-46.675909, -23.645837], [-46.675934, -23.645539], [-46.675972, -23.645454], [-46.677269, -23.647196], [-46.677324, -23.647267], [-46.678186, -23.648369], [-46.67833, -23.648571], [-46.679109, -23.650346], [-46.679168, -23.650474], [-46.67918, -23.650528], [-46.67915, -23.65066]]	355030871000078	SANTO-AMARO
[[-46.702203, -23.647401], [-46.702263, -23.647371], [-46.702559, -23.6472], [-46.703153, -23.646835], [-46.702074, -23.645263], [-46.702797, -23.644844], [-46.702899, -23.644761], [-46.702905, -23.644701], [-46.703236, -23.644908], [-46.703525, -23.645089], [-46.703588, -23.645193], [-46.703869, -23.645583], [-46.704281, -23.646176], [-46.704927, -23.647103], [-46.705415, -23.647809], [-46.706484, -23.64937], [-46.70637, -23.64941], [-46.706081, -23.650054], [-46.705763, -23.649938], [-46.705467, -23.650129], [-46.705314, -23.650217], [-46.705049, -23.650373], [-46.704734, -23.650558], [-46.704626, -23.65062], [-46.704561, -23.650657], [-46.704512, -23.650685], [-46.704445, -23.650582], [-46.704185, -23.650223], [-46.703363, -23.649039], [-46.702274, -23.647456]]	355030871000013	SANTO-AMARO
[[-46.67918, -23.650528], [-46.679168, -23.650474], [-46.679109, -23.650346], [-46.67833, -23.648571], [-46.678186, -23.648369], [-46.677324, -23.647267], [-46.677269, -23.647196], [-46.675972, -23.645454], [-46.675294, -23.644524], [-46.675381, -23.644527], [-46.675475, -23.644518], [-46.675563, -23.644517], [-46.67566, -23.644511], [-46.675745, -23.644493], [-46.675813, -23.644466], [-46.67595, -23.64438], [-46.676306, -23.644162], [-46.676353, -23.644129], [-46.676912, -23.643778], [-46.677169, -23.643611], [-46.677767, -23.644411], [-46.678321, -23.645153], [-46.67871, -23.645686], [-46.678775, -23.645781], [-46.678795, -23.645875], [-46.67885, -23.646619], [-46.6789, -23.647456], [-46.678909, -23.64757], [-46.679046, -23.647976], [-46.679426, -23.648826], [-46.67969, -23.64942], [-46.679946, -23.650028], [-46.680109, -23.650362], [-46.680354, -23.650835], [-46.680436, -23.651108], [-46.680455, -23.651293], [-46.680438, -23.651479], [-46.680435, -23.651521], [-46.680293, -23.651761], [-46.680142, -23.651921], [-46.680001, -23.652013], [-46.67915, -23.65066]]	355030871000076	SANTO-AMARO
[[-46.678043, -23.643058], [-46.678515, -23.642758], [-46.678615, -23.64266], [-46.678671, -23.64257], [-46.678704, -23.642471], [-46.678722, -23.642259], [-46.678721, -23.642169], [-46.67849, -23.641918], [-46.67819, -23.641516], [-46.678525, -23.641301], [-46.678606, -23.641272], [-46.678674, -23.641318], [-46.679012, -23.641766], [-46.679111, -23.641867], [-46.679454, -23.642148], [-46.679668, -23.642331], [-46.679769, -23.642486], [-46.679797, -23.642571], [-46.679836, -23.642776], [-46.679967, -23.643122], [-46.680017, -23.643368], [-46.680118, -23.643831], [-46.68023, -23.64431], [-46.680335, -23.64485], [-46.680375, -23.645197], [-46.680391, -23.645538], [-46.680397, -23.64559], [-46.680487, -23.646844], [-46.680522, -23.647275], [-46.680523, -23.64744], [-46.680502, -23.647523], [-46.68043, -23.647554], [-46.679979, -23.647584], [-46.679999, -23.648213], [-46.679961, -23.64839], [-46.679847, -23.648575], [-46.679657, -23.648738], [-46.679426, -23.648826], [-46.679046, -23.647976], [-46.678909, -23.64757], [-46.6789, -23.647456], [-46.67885, -23.646619], [-46.678795, -23.645875], [-46.678775, -23.645781], [-46.67871, -23.645686], [-46.678321, -23.645153], [-46.677767, -23.644411], [-46.677169, -23.643611]]	355030871000077	SANTO-AMARO
[[-46.697744, -23.647823], [-46.698866, -23.647159], [-46.699988, -23.646495], [-46.70108, -23.648067], [-46.699964, -23.648727], [-46.701106, -23.650362], [-46.699978, -23.65104], [-46.699465, -23.651342], [-46.699058, -23.650796], [-46.698953, -23.650681], [-46.698866, -23.650616], [-46.698488, -23.650479], [-46.698317, -23.650406], [-46.698108, -23.650325], [-46.697826, -23.650211], [-46.69764, -23.650127], [-46.697674, -23.650086], [-46.697718, -23.650049], [-46.697045, -23.649089], [-46.696921, -23.6489], [-46.696617, -23.648481]]	355030871000011	SANTO-AMARO
[[-46.676353, -23.644129], [-46.676306, -23.644162], [-46.67595, -23.64438], [-46.675813, -23.644466], [-46.675745, -23.644493], [-46.67566, -23.644511], [-46.675563, -23.644517], [-46.675475, -23.644518], [-46.675381, -23.644527], [-46.675294, -23.644524], [-46.675972, -23.645454], [-46.675934, -23.645539], [-46.675909, -23.645837], [-46.675837, -23.645976], [-46.675758, -23.646036], [-46.674695, -23.646774], [-46.674663, -23.646797], [-46.674656, -23.646789], [-46.673956, -23.645923], [-46.673133, -23.64493], [-46.672855, -23.644566], [-46.672794, -23.644486], [-46.672681, -23.644323], [-46.672624, -23.644221], [-46.672575, -23.644132], [-46.673957, -23.642517], [-46.674213, -23.642216], [-46.674367, -23.642054], [-46.674488, -23.641938], [-46.674636, -23.641824], [-46.674806, -23.641703], [-46.675072, -23.641516], [-46.675619, -23.641137], [-46.675663, -23.641208], [-46.676046, -23.641725], [-46.675877, -23.641852], [-46.675683, -23.64198], [-46.674421, -23.642847], [-46.674784, -23.643328], [-46.675959, -23.64259], [-46.676263, -23.642394], [-46.67673, -23.643013], [-46.677169, -23.643611], [-46.676912, -23.643778]]	355030871000117	SANTO-AMARO
[[-46.684295, -23.632304], [-46.684501, -23.63121], [-46.685089, -23.630722], [-46.685014, -23.630585], [-46.684585, -23.629872], [-46.684553, -23.629773], [-46.684506, -23.629729], [-46.684507, -23.629729], [-46.684836, -23.629586], [-46.685087, -23.629532], [-46.685156, -23.629515], [-46.685552, -23.629416], [-46.686222, -23.629245], [-46.686297, -23.629233], [-46.686569, -23.62953], [-46.686702, -23.629672], [-46.68693, -23.629955], [-46.687192, -23.63024], [-46.687641, -23.630696], [-46.687595, -23.63073], [-46.686721, -23.631199], [-46.686611, -23.631259], [-46.686738, -23.63197], [-46.686783, -23.632258], [-46.686848, -23.632783], [-46.686878, -23.632851], [-46.687222, -23.633231], [-46.68756, -23.633591], [-46.687679, -23.633729], [-46.687288, -23.633726], [-46.687207, -23.633742], [-46.687141, -23.63377], [-46.68706, -23.633818], [-46.686077, -23.634653], [-46.685689, -23.634208], [-46.685139, -23.633598], [-46.684724, -23.633429], [-46.684312, -23.633268], [-46.684119, -23.633206]]	355030871000022	SANTO-AMARO
[[-46.695791, -23.644989], [-46.696774, -23.646403], [-46.697893, -23.645749], [-46.698866, -23.647159], [-46.697744, -23.647823], [-46.696617, -23.648481], [-46.695509, -23.649141], [-46.694517, -23.647729], [-46.693533, -23.646319], [-46.694666, -23.645656]]	355030871000024	SANTO-AMARO
[[-46.679825, -23.633773], [-46.680424, -23.633274], [-46.680695, -23.633051], [-46.680934, -23.632867], [-46.681046, -23.632791], [-46.681655, -23.632393], [-46.682026, -23.632125], [-46.682225, -23.631962], [-46.682651, -23.631584], [-46.684066, -23.630223], [-46.684339, -23.629945], [-46.684452, -23.629801], [-46.684505, -23.629731], [-46.684506, -23.629729], [-46.684553, -23.629773], [-46.684585, -23.629872], [-46.685014, -23.630585], [-46.685089, -23.630722], [-46.684501, -23.63121], [-46.684295, -23.632304], [-46.684119, -23.633206], [-46.683833, -23.633144], [-46.683689, -23.633136], [-46.68351, -23.633137], [-46.683337, -23.633149], [-46.683131, -23.633182], [-46.683029, -23.633207], [-46.682934, -23.63323], [-46.682802, -23.633277], [-46.682691, -23.633332], [-46.682621, -23.633368], [-46.682562, -23.633404], [-46.6825, -23.633441], [-46.682321, -23.633562], [-46.682062, -23.633722], [-46.681861, -23.633851], [-46.681487, -23.634086], [-46.68123, -23.634245], [-46.68106, -23.634358], [-46.680943, -23.634433], [-46.680496, -23.634717], [-46.68019, -23.634911], [-46.679675, -23.635242], [-46.678643, -23.635896], [-46.67851, -23.635971], [-46.678384, -23.636042], [-46.678286, -23.636108], [-46.678201, -23.636171], [-46.678129, -23.636237], [-46.67807, -23.636324], [-46.677989, -23.636464], [-46.677753, -23.636256], [-46.677776, -23.636222], [-46.678765, -23.634843], [-46.679062, -23.634491], [-46.679246, -23.63429], [-46.679435, -23.634104], [-46.679803, -23.633791]]	355030871000055	SANTO-AMARO
[[-46.691147, -23.633783], [-46.692293, -23.633122], [-46.692527, -23.632979], [-46.692576, -23.63295], [-46.692712, -23.633098], [-46.692976, -23.633366], [-46.693162, -23.63355], [-46.693501, -23.633878], [-46.693814, -23.634198], [-46.693982, -23.63438], [-46.694261, -23.634695], [-46.694508, -23.634966], [-46.694748, -23.635234], [-46.694985, -23.635504], [-46.695131, -23.63566], [-46.695344, -23.635922], [-46.695725, -23.636338], [-46.695976, -23.636652], [-46.696096, -23.636827], [-46.696044, -23.636874], [-46.695241, -23.63734], [-46.694463, -23.637813], [-46.694149, -23.637997], [-46.694087, -23.638025], [-46.693987, -23.637845], [-46.693867, -23.637676], [-46.693584, -23.637249], [-46.693507, -23.637186], [-46.693454, -23.637109], [-46.693234, -23.636806], [-46.693157, -23.63669], [-46.693113, -23.636623], [-46.693242, -23.636531], [-46.692023, -23.635256], [-46.690814, -23.633982]]	355030871000008	SANTO-AMARO
[[-46.699465, -23.651342], [-46.699978, -23.65104], [-46.700324, -23.651521], [-46.700607, -23.651889], [-46.701197, -23.652168], [-46.70158, -23.65234], [-46.701705, -23.652383], [-46.701666, -23.653112], [-46.702667, -23.65336], [-46.702646, -23.653439], [-46.702561, -23.653993], [-46.702438, -23.654836], [-46.701535, -23.655091], [-46.700811, -23.655933], [-46.699637, -23.654883], [-46.699581, -23.654829], [-46.698939, -23.654324], [-46.698397, -23.653903], [-46.698742, -23.653542], [-46.699047, -23.653195], [-46.699134, -23.653101], [-46.698944, -23.652934], [-46.698997, -23.652878], [-46.699635, -23.652014], [-46.699613, -23.651929], [-46.699519, -23.651521]]	355030871000028	SANTO-AMARO
[[-46.700082, -23.642905], [-46.700657, -23.641985], [-46.700882, -23.641598], [-46.701399, -23.640722], [-46.701961, -23.639774], [-46.701933, -23.639696], [-46.701988, -23.63963], [-46.702142, -23.639485], [-46.702273, -23.63951], [-46.702541, -23.639539], [-46.70262, -23.639949], [-46.702698, -23.639948], [-46.703198, -23.639907], [-46.703366, -23.641069], [-46.703794, -23.640972], [-46.703944, -23.640962], [-46.70392, -23.641193], [-46.703889, -23.641319], [-46.703827, -23.641467], [-46.703401, -23.642247], [-46.703358, -23.642574], [-46.703301, -23.642818], [-46.703249, -23.643039], [-46.703196, -23.64324], [-46.703155, -23.643452], [-46.703023, -23.644123], [-46.702954, -23.644441], [-46.702943, -23.644543], [-46.702913, -23.644652], [-46.702905, -23.644701], [-46.702781, -23.644625], [-46.702297, -23.64433], [-46.701643, -23.643917], [-46.70146, -23.643808], [-46.701128, -23.64371], [-46.700892, -23.643585], [-46.700758, -23.643467], [-46.700428, -23.643229], [-46.700054, -23.642959]]	355030871000004	SANTO-AMARO
[[-46.708313, -23.646076], [-46.70835, -23.64584], [-46.708405, -23.645453], [-46.708441, -23.645185], [-46.708478, -23.644967], [-46.708505, -23.644883], [-46.708544, -23.644805], [-46.708634, -23.644649], [-46.708733, -23.644479], [-46.708905, -23.644169], [-46.709292, -23.643471], [-46.709416, -23.643052], [-46.709734, -23.641936], [-46.710583, -23.64214], [-46.710696, -23.642716], [-46.710738, -23.642764], [-46.7108, -23.642811], [-46.710879, -23.642842], [-46.711237, -23.642928], [-46.711433, -23.642925], [-46.711648, -23.64294], [-46.711967, -23.642957], [-46.713024, -23.643087], [-46.712515, -23.643691], [-46.71247, -23.643724], [-46.712365, -23.643735], [-46.711701, -23.643625], [-46.71165, -23.643575], [-46.711648, -23.644381], [-46.711636, -23.645252], [-46.711645, -23.645562], [-46.711116, -23.645647], [-46.710786, -23.645698], [-46.710717, -23.645714], [-46.710505, -23.645765], [-46.709673, -23.645964], [-46.70884, -23.646154], [-46.708721, -23.646167], [-46.708307, -23.646229]]	355030871000035	SANTO-AMARO
[[-46.694208, -23.633968], [-46.694364, -23.633832], [-46.695081, -23.632933], [-46.695666, -23.632198], [-46.695744, -23.6321], [-46.695933, -23.631887], [-46.696148, -23.631666], [-46.696324, -23.631454], [-46.696656, -23.631017], [-46.697244, -23.631536], [-46.697662, -23.631928], [-46.697236, -23.632184], [-46.697729, -23.632892], [-46.696913, -23.633374], [-46.697402, -23.634078], [-46.697893, -23.634788], [-46.697077, -23.635266], [-46.696285, -23.635738], [-46.695795, -23.635028], [-46.69519, -23.635382], [-46.695039, -23.635473], [-46.694985, -23.635504], [-46.694748, -23.635234], [-46.694508, -23.634966], [-46.694261, -23.634695], [-46.693982, -23.63438], [-46.693814, -23.634198], [-46.693865, -23.634169]]	355030871000093	SANTO-AMARO
[[-46.701988, -23.63963], [-46.701933, -23.639696], [-46.701843, -23.639763], [-46.700663, -23.639884], [-46.700558, -23.638924], [-46.70021, -23.638952], [-46.700115, -23.638898], [-46.699897, -23.638589], [-46.697957, -23.639722], [-46.697909, -23.639755], [-46.69771, -23.639442], [-46.697448, -23.639031], [-46.697507, -23.638989], [-46.698401, -23.638466], [-46.700022, -23.637512], [-46.700739, -23.637054], [-46.701502, -23.6366], [-46.703674, -23.637866], [-46.703525, -23.638035], [-46.703269, -23.638302], [-46.703128, -23.638437], [-46.703015, -23.63856], [-46.702362, -23.63925], [-46.702142, -23.639485]]	355030871000005	SANTO-AMARO
[[-46.695958, -23.624657], [-46.695477, -23.624963], [-46.695199, -23.625127], [-46.695099, -23.625131], [-46.694941, -23.625151], [-46.694651, -23.625259], [-46.694381, -23.625254], [-46.694169, -23.625266], [-46.694099, -23.625294], [-46.693796, -23.625534], [-46.693641, -23.625674], [-46.693539, -23.62579], [-46.692877, -23.626669], [-46.692722, -23.626832], [-46.692438, -23.626945], [-46.691942, -23.626269], [-46.69158, -23.626391], [-46.691018, -23.62658], [-46.689944, -23.626964], [-46.689398, -23.62731], [-46.688484, -23.627873], [-46.688425, -23.627913], [-46.688278, -23.627713], [-46.687888, -23.627144], [-46.687551, -23.626689], [-46.687304, -23.626346], [-46.688073, -23.625906], [-46.688208, -23.625839], [-46.688327, -23.625795], [-46.688473, -23.625759], [-46.688721, -23.625727], [-46.688936, -23.625721], [-46.689302, -23.625737], [-46.690106, -23.625778], [-46.690687, -23.625811], [-46.691051, -23.62582], [-46.691253, -23.625812], [-46.691474, -23.625768], [-46.691636, -23.625719], [-46.691796, -23.625675], [-46.692213, -23.625537], [-46.692642, -23.625377], [-46.692883, -23.625266], [-46.693367, -23.625026], [-46.694654, -23.624389], [-46.695897, -23.623753], [-46.695987, -23.623686], [-46.69605, -23.623762], [-46.696273, -23.624063], [-46.696463, -23.624348]]	355030871000075	SANTO-AMARO
[[-46.708733, -23.652109], [-46.709051, -23.651053], [-46.709397, -23.649916], [-46.711051, -23.650255], [-46.711202, -23.650265], [-46.711618, -23.650099], [-46.711945, -23.64996], [-46.712506, -23.649733], [-46.712741, -23.651562], [-46.713284, -23.65151], [-46.71305, -23.65285], [-46.710908, -23.652549], [-46.708686, -23.652243]]	355030871000064	SANTO-AMARO
[[-46.710653, -23.645789], [-46.710717, -23.645714], [-46.710786, -23.645698], [-46.711116, -23.645647], [-46.711645, -23.645562], [-46.711636, -23.645252], [-46.711648, -23.644381], [-46.712368, -23.644547], [-46.712571, -23.644556], [-46.712917, -23.644382], [-46.713055, -23.644878], [-46.713147, -23.645316], [-46.713806, -23.645221], [-46.715028, -23.645084], [-46.715472, -23.645031], [-46.71547, -23.645086], [-46.715656, -23.647224], [-46.7157, -23.647697], [-46.715746, -23.648152], [-46.715814, -23.648991], [-46.714889, -23.648525], [-46.714847, -23.648402], [-46.714716, -23.647962], [-46.714581, -23.647515], [-46.714223, -23.646364], [-46.713451, -23.646543], [-46.711267, -23.646572], [-46.710423, -23.646579]]	355030871000034	SANTO-AMARO
[[-46.687141, -23.63377], [-46.687207, -23.633742], [-46.687288, -23.633726], [-46.687679, -23.633729], [-46.687907, -23.633735], [-46.688883, -23.635122], [-46.689868, -23.636531], [-46.689718, -23.636623], [-46.689591, -23.636717], [-46.689504, -23.63679], [-46.689424, -23.636868], [-46.689337, -23.636961], [-46.689287, -23.637029], [-46.689242, -23.637098], [-46.689185, -23.63719], [-46.689128, -23.637297], [-46.689084, -23.637416], [-46.689046, -23.637537], [-46.689013, -23.637694], [-46.688971, -23.637829], [-46.688899, -23.638068], [-46.688798, -23.638402], [-46.688735, -23.638614], [-46.688713, -23.638707], [-46.6887, -23.6388], [-46.688698, -23.638868], [-46.688692, -23.639045], [-46.68869, -23.639095], [-46.688693, -23.639119], [-46.68871, -23.639157], [-46.688737, -23.639205], [-46.690048, -23.642389], [-46.69014, -23.642754], [-46.690153, -23.643059], [-46.690133, -23.643333], [-46.690141, -23.643552], [-46.690209, -23.643765], [-46.690343, -23.644017], [-46.690437, -23.644155], [-46.690246, -23.644108], [-46.690012, -23.644046], [-46.689829, -23.643967], [-46.68966, -23.643861], [-46.689546, -23.643755], [-46.689433, -23.643632], [-46.689374, -23.64344], [-46.689272, -23.643076], [-46.689145, -23.642663], [-46.689087, -23.642492], [-46.688994, -23.642268], [-46.688993, -23.64213], [-46.6889, -23.641827], [-46.688804, -23.641588], [-46.688732, -23.641455], [-46.688556, -23.641266], [-46.688405, -23.641104], [-46.688121, -23.6408], [-46.687978, -23.640644], [-46.687932, -23.640587], [-46.6879, -23.640549], [-46.687873, -23.640348], [-46.687787, -23.640014], [-46.687713, -23.639936], [-46.68773, -23.639808], [-46.687742, -23.639701], [-46.687746, -23.639681], [-46.687956, -23.639086], [-46.687998, -23.638937], [-46.688115, -23.63851], [-46.688201, -23.638192], [-46.688307, -23.63781], [-46.688436, -23.637339], [-46.68852, -23.637037], [-46.688603, -23.636728], [-46.68864, -23.636573], [-46.688646, -23.636511], [-46.688637, -23.636446], [-46.688573, -23.636262], [-46.688544, -23.636194], [-46.688481, -23.636064], [-46.688398, -23.635896], [-46.688251, -23.635619], [-46.687941, -23.635015], [-46.687849, -23.6348], [-46.687819, -23.634718], [-46.687755, -23.634557], [-46.687736, -23.634516], [-46.687658, -23.634421], [-46.687498, -23.634257], [-46.68746, -23.634221], [-46.687372, -23.634222], [-46.68706, -23.633818]]	355030871000023	SANTO-AMARO
[[-46.715019, -23.645032], [-46.714894, -23.644138], [-46.714796, -23.643363], [-46.714743, -23.642924], [-46.714702, -23.642547], [-46.714678, -23.642403], [-46.714604, -23.641696], [-46.714537, -23.641159], [-46.714592, -23.641104], [-46.714675, -23.641026], [-46.714721, -23.640971], [-46.715153, -23.640382], [-46.714985, -23.640138], [-46.715219, -23.639809], [-46.715567, -23.639327], [-46.71566, -23.639271], [-46.715601, -23.638671], [-46.716067, -23.638893], [-46.716395, -23.639075], [-46.716603, -23.639206], [-46.716951, -23.639485], [-46.717101, -23.639624], [-46.716957, -23.639904], [-46.716928, -23.640028], [-46.716916, -23.640158], [-46.717059, -23.641446], [-46.71592, -23.641561], [-46.716134, -23.643233], [-46.716327, -23.644873], [-46.716331, -23.644929], [-46.715472, -23.645031], [-46.715028, -23.645084], [-46.715725, -23.639788], [-46.715419, -23.639842], [-46.715355, -23.639848], [-46.715413, -23.640318], [-46.715777, -23.640282], [-46.715725, -23.639788]]	355030871000066	SANTO-AMARO
[[-46.696774, -23.646403], [-46.695791, -23.644989], [-46.695243, -23.644205], [-46.694805, -23.643577], [-46.693818, -23.642167], [-46.694939, -23.641497], [-46.696068, -23.640839], [-46.697044, -23.642261], [-46.695913, -23.642918], [-46.696141, -23.643229], [-46.696339, -23.64351], [-46.696901, -23.644333], [-46.69748, -23.645158], [-46.697893, -23.645749]]	355030871000010	SANTO-AMARO
